"temp","species","relAb"
8.26468715985728,"Sp117",6.13811686848976e-63
8.26468715985728,"Sp118",0.0069268979963991
6.68948848980077,"Sp1",0.00568031952820946
6.68948848980077,"Sp2",0.0127236079796862
6.68948848980077,"Sp3",0.0118719399626313
6.68948848980077,"Sp4",0.00268662106369586
6.68948848980077,"Sp5",0.00514193125650452
6.68948848980077,"Sp6",0.000220260731723537
6.68948848980077,"Sp7",0.00660033334125337
6.68948848980077,"Sp8",0.00184029491172469
6.68948848980077,"Sp9",0.0153596261685231
6.68948848980077,"Sp10",0.0074392969759338
6.68948848980077,"Sp11",0.00642451999519822
6.68948848980077,"Sp12",0.00990510294794058
6.68948848980077,"Sp13",0.000114513906075079
6.68948848980077,"Sp14",0.0122443494318925
6.68948848980077,"Sp15",0.0132862596269313
6.68948848980077,"Sp16",0.0128338706919135
6.68948848980077,"Sp17",0.00885419085800978
6.68948848980077,"Sp18",0.0123455811269159
6.68948848980077,"Sp19",1.33117089142296e-06
6.68948848980077,"Sp20",0.0052594358535017
6.68948848980077,"Sp21",0.0205330671173706
6.68948848980077,"Sp22",0.0156374050863287
6.68948848980077,"Sp23",0.00408903396710118
6.68948848980077,"Sp24",0.00881331506569775
6.68948848980077,"Sp25",9.19656320584721e-07
6.68948848980077,"Sp26",0.00551656801413308
6.68948848980077,"Sp27",3.81883732653774e-14
6.68948848980077,"Sp28",0.0134100821684414
6.68948848980077,"Sp29",0.0106637853836621
6.68948848980077,"Sp30",1.9026784880402e-05
6.68948848980077,"Sp31",0.00385024059487671
6.68948848980077,"Sp32",2.52406279045639e-06
6.68948848980077,"Sp33",0.00935250151910631
6.68948848980077,"Sp34",0.00547733797919763
6.68948848980077,"Sp35",0.00952593087174129
6.68948848980077,"Sp36",0.0155768134488916
6.68948848980077,"Sp37",0.0208712074747507
6.68948848980077,"Sp38",0.0318015875085925
6.68948848980077,"Sp39",0.0245565771336233
6.68948848980077,"Sp40",0.00853358203569388
6.68948848980077,"Sp41",3.73596090430138e-19
6.68948848980077,"Sp42",0.0131564357599809
6.68948848980077,"Sp43",7.17074533922174e-06
6.68948848980077,"Sp44",0.0047606968464848
6.68948848980077,"Sp45",0.00643691464522116
6.68948848980077,"Sp46",0.00978761962097656
6.68948848980077,"Sp47",0.00969673119784157
6.68948848980077,"Sp48",0.00575727085463434
6.68948848980077,"Sp49",0.0133768585436402
6.68948848980077,"Sp50",0.0129115719637726
6.68948848980077,"Sp51",0.0036902882477932
6.68948848980077,"Sp52",0.00467050267502287
6.68948848980077,"Sp53",0.0035105504388434
6.68948848980077,"Sp54",0.0036375929451461
6.68948848980077,"Sp55",0.00563387962964063
6.68948848980077,"Sp56",0.000878860738043756
6.68948848980077,"Sp57",0.00460550338292486
6.68948848980077,"Sp58",0.0134215765862756
6.68948848980077,"Sp59",0.00868744402078726
6.68948848980077,"Sp60",0.00585666002033783
6.68948848980077,"Sp61",0.0198794738329075
6.68948848980077,"Sp62",0.00745182833452529
6.68948848980077,"Sp63",0.0053837870907306
6.68948848980077,"Sp64",0.00175892148702679
6.68948848980077,"Sp65",0.00825258738440297
6.68948848980077,"Sp66",0.00287738758373727
6.68948848980077,"Sp67",0.0134944131062126
6.68948848980077,"Sp68",0.0175383181154851
6.68948848980077,"Sp69",0.0186575430449091
6.68948848980077,"Sp70",0.0229410261246779
6.68948848980077,"Sp71",0.0222772607060935
6.68948848980077,"Sp72",0.00414812629438032
6.68948848980077,"Sp73",0.00573125940487302
6.68948848980077,"Sp74",0.00694273689398157
6.68948848980077,"Sp75",6.29313121425615e-06
6.68948848980077,"Sp76",0.00642174651386445
6.68948848980077,"Sp77",0.0185385607179719
6.68948848980077,"Sp78",0.00802694455989076
6.68948848980077,"Sp79",0.00501817731712885
6.68948848980077,"Sp80",0.00760758846218593
6.68948848980077,"Sp81",0.00457571241592498
6.68948848980077,"Sp82",0.0188050043447117
6.68948848980077,"Sp83",0.0219558824708537
6.68948848980077,"Sp84",0.0186669771196869
6.68948848980077,"Sp85",0.0127643273977029
6.68948848980077,"Sp86",0.00416843965487107
6.68948848980077,"Sp87",0.00984340807619974
6.68948848980077,"Sp88",0.0123680993850486
6.68948848980077,"Sp89",0.00841993995345114
6.68948848980077,"Sp90",0.0225699427576932
6.68948848980077,"Sp91",0.00526087928011064
6.68948848980077,"Sp92",0.0145077703504692
6.68948848980077,"Sp93",0.00527315930103575
6.68948848980077,"Sp94",0.00902266322996558
6.68948848980077,"Sp95",0.00888443811902676
6.68948848980077,"Sp96",3.1312076854629e-47
6.68948848980077,"Sp97",0.00427735735412236
6.68948848980077,"Sp98",0.00314452768016728
6.68948848980077,"Sp99",6.47990968415036e-12
6.68948848980077,"Sp100",1.18154357823849e-05
6.68948848980077,"Sp101",0.00547637725620332
6.68948848980077,"Sp102",0.00892638400359379
6.68948848980077,"Sp103",0.00464500934453314
6.68948848980077,"Sp104",0.00273748774366186
6.68948848980077,"Sp105",0.00998233291331279
6.68948848980077,"Sp106",0.0160201756678962
6.68948848980077,"Sp107",0.000904596796769698
6.68948848980077,"Sp108",0.0127890031295672
6.68948848980077,"Sp109",0.00188543547047165
6.68948848980077,"Sp110",0.00181202850735634
6.68948848980077,"Sp111",3.27918009524534e-12
6.68948848980077,"Sp112",0.010460753177395
6.68948848980077,"Sp113",0.0127204185517446
6.68948848980077,"Sp114",0.0127949055901801
6.68948848980077,"Sp115",0.0113685604441104
6.68948848980077,"Sp116",0.000235844489643634
6.68948848980077,"Sp117",7.91105144889866e-18
6.68948848980077,"Sp118",0.0102173402056765
6.49382786885246,"Sp1",0.00138564498343834
6.49382786885246,"Sp2",0.0123544065086797
6.49382786885246,"Sp3",0.00934541079888932
6.49382786885246,"Sp4",0.00287650553604076
6.49382786885246,"Sp5",0.00603035557052689
6.49382786885246,"Sp6",0.00121162884481056
6.49382786885246,"Sp7",0.00742269578123195
6.49382786885246,"Sp8",0.00207620661215895
6.49382786885246,"Sp9",0.0159642609943395
6.49382786885246,"Sp10",0.00718156835703618
6.49382786885246,"Sp11",0.00659143006663894
6.49382786885246,"Sp12",0.0106925160863834
6.49382786885246,"Sp13",0.00122436402646263
6.49382786885246,"Sp14",0.00878231179742469
6.49382786885246,"Sp15",0.013363724120079
6.49382786885246,"Sp16",0.0119318560611295
6.49382786885246,"Sp17",0.00484142714288787
6.49382786885246,"Sp18",0.0134697599100576
6.49382786885246,"Sp19",5.6654101941231e-07
6.49382786885246,"Sp20",0.00714532034644465
6.49382786885246,"Sp21",0.0232963621591773
6.49382786885246,"Sp22",0.0189235931342421
6.49382786885246,"Sp23",0.00504291238199229
6.49382786885246,"Sp24",0.00883685137264875
6.49382786885246,"Sp25",0.000352505296151519
6.49382786885246,"Sp26",0.0063504576512375
6.49382786885246,"Sp27",3.17427700645921e-16
6.49382786885246,"Sp28",0.0130371927190953
6.49382786885246,"Sp29",0.010901277823469
6.49382786885246,"Sp30",1.15783197415356e-07
6.49382786885246,"Sp31",0.000321169699512455
6.49382786885246,"Sp32",0.000374549689748263
6.49382786885246,"Sp33",0.0103852145217372
6.49382786885246,"Sp34",0.00604530849577492
6.49382786885246,"Sp35",0.0097140074583954
6.49382786885246,"Sp36",0.0171832204702237
6.49382786885246,"Sp37",0.0214817105038057
6.49382786885246,"Sp38",0.0315240681247826
6.49382786885246,"Sp39",0.0231596673088794
6.49382786885246,"Sp40",0.00966646857543515
6.49382786885246,"Sp41",1.37283157908478e-13
6.49382786885246,"Sp42",0.0131377048350871
6.49382786885246,"Sp43",3.81763261559382e-05
6.49382786885246,"Sp44",0.00579995686403726
6.49382786885246,"Sp45",0.0079879943413577
6.49382786885246,"Sp46",0.00929009775174231
6.49382786885246,"Sp47",0.00373641859544189
6.49382786885246,"Sp48",0.00638864183492042
6.49382786885246,"Sp49",0.0140511827862065
6.49382786885246,"Sp50",0.0139304443617656
6.49382786885246,"Sp51",0.00415230228894448
6.49382786885246,"Sp52",0.00490243634238497
6.49382786885246,"Sp53",0.00372449357997541
6.49382786885246,"Sp54",0.00369166031196346
6.49382786885246,"Sp55",0.0050524113609575
6.49382786885246,"Sp56",0.00244838402568977
6.49382786885246,"Sp57",0.0052201476823473
6.49382786885246,"Sp58",0.0089858074851731
6.49382786885246,"Sp59",0.00729540477244035
6.49382786885246,"Sp60",0.00733030479110634
6.49382786885246,"Sp61",0.0193546179694332
6.49382786885246,"Sp62",0.00633338727894299
6.49382786885246,"Sp63",0.00574583849858558
6.49382786885246,"Sp64",0.00218191099183768
6.49382786885246,"Sp65",0.00717281722311293
6.49382786885246,"Sp66",0.00440219386823244
6.49382786885246,"Sp67",0.0139515318505957
6.49382786885246,"Sp68",0.0185256640114944
6.49382786885246,"Sp69",0.0197496102768278
6.49382786885246,"Sp70",0.0222369445823821
6.49382786885246,"Sp71",0.0199249637151273
6.49382786885246,"Sp72",0.00437550345477584
6.49382786885246,"Sp73",0.00301678941278572
6.49382786885246,"Sp74",0.00831621635616942
6.49382786885246,"Sp75",2.48978980102301e-07
6.49382786885246,"Sp76",0.00680922495450957
6.49382786885246,"Sp77",0.0183735303575913
6.49382786885246,"Sp78",0.00873805480392831
6.49382786885246,"Sp79",0.00572069746923994
6.49382786885246,"Sp80",0.00825952551754309
6.49382786885246,"Sp81",0.00382915148005981
6.49382786885246,"Sp82",0.019310632497258
6.49382786885246,"Sp83",0.0212920347751404
6.49382786885246,"Sp84",0.0166513584058889
6.49382786885246,"Sp85",0.0144289882648497
6.49382786885246,"Sp86",0.00474884663066797
6.49382786885246,"Sp87",0.0115299269823605
6.49382786885246,"Sp88",0.0147740755561904
6.49382786885246,"Sp89",0.00802703658704425
6.49382786885246,"Sp90",0.0240731485693573
6.49382786885246,"Sp91",0.00662657557740439
6.49382786885246,"Sp92",0.0127101625754896
6.49382786885246,"Sp93",0.00579205378650645
6.49382786885246,"Sp94",0.00953320864488904
6.49382786885246,"Sp95",0.00742746383304444
6.49382786885246,"Sp96",4.98763860988866e-41
6.49382786885246,"Sp97",0.00416554860871143
6.49382786885246,"Sp98",0.00382506395392328
6.49382786885246,"Sp99",1.83454675197752e-12
6.49382786885246,"Sp100",5.5869838932285e-08
6.49382786885246,"Sp101",0.0066051957880303
6.49382786885246,"Sp102",0.00919017933807876
6.49382786885246,"Sp103",0.00191753083178101
6.49382786885246,"Sp104",0.00351518295585022
6.49382786885246,"Sp105",0.0108408669888813
6.49382786885246,"Sp106",0.0132141179058853
6.49382786885246,"Sp107",0.00356340204663285
6.49382786885246,"Sp108",0.0118485377830892
6.49382786885246,"Sp109",0.000218650880777797
6.49382786885246,"Sp110",0.000258391754149249
6.49382786885246,"Sp111",4.64268768376679e-08
6.49382786885246,"Sp112",0.00591208721612459
6.49382786885246,"Sp113",0.0133824442235681
6.49382786885246,"Sp114",0.0140958965785329
6.49382786885246,"Sp115",0.0138068307323162
6.49382786885246,"Sp116",0.00158484482522475
6.49382786885246,"Sp117",8.73580279606608e-11
6.49382786885246,"Sp118",0.0104586058712668
7.00820256699509,"Sp1",0.0130385314714326
7.00820256699509,"Sp2",0.0129943723841509
7.00820256699509,"Sp3",0.0150397833428742
7.00820256699509,"Sp4",0.00238452638976662
7.00820256699509,"Sp5",0.00375781224766257
7.00820256699509,"Sp6",4.58211778677475e-10
7.00820256699509,"Sp7",0.00529582095740032
7.00820256699509,"Sp8",0.00147816716646733
7.00820256699509,"Sp9",0.014177710073013
7.00820256699509,"Sp10",0.00762970413928089
7.00820256699509,"Sp11",0.00610642375437262
7.00820256699509,"Sp12",0.00863607388361186
7.00820256699509,"Sp13",6.37083688695638e-08
7.00820256699509,"Sp14",0.0195466633542952
7.00820256699509,"Sp15",0.0129564461891094
7.00820256699509,"Sp16",0.0137976637868451
7.00820256699509,"Sp17",0.0137652451943302
7.00820256699509,"Sp18",0.0103706381486739
7.00820256699509,"Sp19",0.000104731291578025
7.00820256699509,"Sp20",0.00233852103579793
7.00820256699509,"Sp21",0.0158368862209471
7.00820256699509,"Sp22",0.0102352213492656
7.00820256699509,"Sp23",0.00259236728119825
7.00820256699509,"Sp24",0.00863349124877564
7.00820256699509,"Sp25",6.06250780902539e-15
7.00820256699509,"Sp26",0.00418937934076192
7.00820256699509,"Sp27",1.32097208723028e-10
7.00820256699509,"Sp28",0.0133231695978324
7.00820256699509,"Sp29",0.0101269812887681
7.00820256699509,"Sp30",0.00254431512968394
7.00820256699509,"Sp31",0.0139569964733911
7.00820256699509,"Sp32",1.12539715943882e-10
7.00820256699509,"Sp33",0.00773809535676804
7.00820256699509,"Sp34",0.00452775943930843
7.00820256699509,"Sp35",0.00909701022650763
7.00820256699509,"Sp36",0.0129604869376238
7.00820256699509,"Sp37",0.0196443957961957
7.00820256699509,"Sp38",0.0316026180833843
7.00820256699509,"Sp39",0.0259424941026346
7.00820256699509,"Sp40",0.00676510327689965
7.00820256699509,"Sp41",1.98485096706853e-29
7.00820256699509,"Sp42",0.0128517437487157
7.00820256699509,"Sp43",1.17371938346713e-07
7.00820256699509,"Sp44",0.00313581232174758
7.00820256699509,"Sp45",0.00403484604716238
7.00820256699509,"Sp46",0.00994786709603258
7.00820256699509,"Sp47",0.0176943962203935
7.00820256699509,"Sp48",0.00476747074896017
7.00820256699509,"Sp49",0.0120409362833478
7.00820256699509,"Sp50",0.0112271230289201
7.00820256699509,"Sp51",0.00297384108696745
7.00820256699509,"Sp52",0.00428509663199476
7.00820256699509,"Sp53",0.00316576901665457
7.00820256699509,"Sp54",0.00351966737916088
7.00820256699509,"Sp55",0.00633989823611528
7.00820256699509,"Sp56",1.81368601837967e-05
7.00820256699509,"Sp57",0.00364846023033387
7.00820256699509,"Sp58",0.0188187150724115
7.00820256699509,"Sp59",0.0104273756491412
7.00820256699509,"Sp60",0.00356663203761756
7.00820256699509,"Sp61",0.0201546330761811
7.00820256699509,"Sp62",0.00884916894542685
7.00820256699509,"Sp63",0.00478554154904383
7.00820256699509,"Sp64",0.00111178604113567
7.00820256699509,"Sp65",0.00958662945316735
7.00820256699509,"Sp66",0.000515797095299427
7.00820256699509,"Sp67",0.0123531666021474
7.00820256699509,"Sp68",0.015748383532164
7.00820256699509,"Sp69",0.0165900935366601
7.00820256699509,"Sp70",0.0231704574369811
7.00820256699509,"Sp71",0.024639821734538
7.00820256699509,"Sp72",0.00377664988167661
7.00820256699509,"Sp73",0.00925687557511265
7.00820256699509,"Sp74",0.00482396099495868
7.00820256699509,"Sp75",0.000746976286220671
7.00820256699509,"Sp76",0.00578573198999799
7.00820256699509,"Sp77",0.018423836245331
7.00820256699509,"Sp78",0.00684749447513106
7.00820256699509,"Sp79",0.00391625204949796
7.00820256699509,"Sp80",0.00655432769996664
7.00820256699509,"Sp81",0.00553296991046439
7.00820256699509,"Sp82",0.0176631430011312
7.00820256699509,"Sp83",0.0224797575017193
7.00820256699509,"Sp84",0.0210044365998802
7.00820256699509,"Sp85",0.00996807025173056
7.00820256699509,"Sp86",0.00326403692029426
7.00820256699509,"Sp87",0.00715715060595361
7.00820256699509,"Sp88",0.00830108326237677
7.00820256699509,"Sp89",0.00881330885336996
7.00820256699509,"Sp90",0.0197608873430601
7.00820256699509,"Sp91",0.00315115164424783
7.00820256699509,"Sp92",0.0165807567571981
7.00820256699509,"Sp93",0.00444548494198794
7.00820256699509,"Sp94",0.00816343113696788
7.00820256699509,"Sp95",0.0106533358060352
7.00820256699509,"Sp96",1.33602896194074e-52
7.00820256699509,"Sp97",0.00438062873117441
7.00820256699509,"Sp98",0.00208764312406442
7.00820256699509,"Sp99",3.36601357530818e-12
7.00820256699509,"Sp100",0.0019216442901213
7.00820256699509,"Sp101",0.00372127819216695
7.00820256699509,"Sp102",0.00841072303046574
7.00820256699509,"Sp103",0.00827015282180529
7.00820256699509,"Sp104",0.00153203611991287
7.00820256699509,"Sp105",0.00850356414661516
7.00820256699509,"Sp106",0.0188466958969232
7.00820256699509,"Sp107",2.95245344570387e-07
7.00820256699509,"Sp108",0.0127629538931398
7.00820256699509,"Sp109",0.00759892849736474
7.00820256699509,"Sp110",0.0064401852684732
7.00820256699509,"Sp111",1.25102247407758e-18
7.00820256699509,"Sp112",0.0160560923693088
7.00820256699509,"Sp113",0.0115705005779299
7.00820256699509,"Sp114",0.0106029776927106
7.00820256699509,"Sp115",0.00747650803373581
7.00820256699509,"Sp116",5.00053242456365e-11
7.00820256699509,"Sp117",3.15740257685848e-27
7.00820256699509,"Sp118",0.00964102783868489
5.94858606557377,"Sp1",9.60231680693095e-08
5.94858606557377,"Sp2",0.00995204489235903
5.94858606557377,"Sp3",0.000340374300788715
5.94858606557377,"Sp4",0.00337062731180462
5.94858606557377,"Sp5",0.00848555901234551
5.94858606557377,"Sp6",0.00422853133302783
5.94858606557377,"Sp7",0.0095873079004694
5.94858606557377,"Sp8",0.00275105555170714
5.94858606557377,"Sp9",0.0165460531866858
5.94858606557377,"Sp10",0.00551595625740972
5.94858606557377,"Sp11",0.0067846720213598
5.94858606557377,"Sp12",0.012669439277178
5.94858606557377,"Sp13",0.00792806046535804
5.94858606557377,"Sp14",1.13058111493977e-05
5.94858606557377,"Sp15",0.0126223922145485
5.94858606557377,"Sp16",0.00744717531787679
5.94858606557377,"Sp17",2.6966416932688e-06
5.94858606557377,"Sp18",0.0155895917586176
5.94858606557377,"Sp19",9.31332382480261e-11
5.94858606557377,"Sp20",0.0124819239595693
5.94858606557377,"Sp21",0.0292603817246
5.94858606557377,"Sp22",0.0268841654294042
5.94858606557377,"Sp23",0.00764341859002696
5.94858606557377,"Sp24",0.00824811783630388
5.94858606557377,"Sp25",0.00305290643840082
5.94858606557377,"Sp26",0.00853074252149434
5.94858606557377,"Sp27",2.64679302661087e-23
5.94858606557377,"Sp28",0.00912243115582174
5.94858606557377,"Sp29",0.0107974317459772
5.94858606557377,"Sp30",1.89349704935854e-14
5.94858606557377,"Sp31",1.20952806814361e-09
5.94858606557377,"Sp32",0.0111016682550398
5.94858606557377,"Sp33",0.0132069019723611
5.94858606557377,"Sp34",0.00732559966103029
5.94858606557377,"Sp35",0.00961253486150725
5.94858606557377,"Sp36",0.021104705770845
5.94858606557377,"Sp37",0.021908048607313
5.94858606557377,"Sp38",0.0278843498020834
5.94858606557377,"Sp39",0.0157327150881568
5.94858606557377,"Sp40",0.0127761687543141
5.94858606557377,"Sp41",0.00137205762642615
5.94858606557377,"Sp42",0.0115830260573278
5.94858606557377,"Sp43",0.000454783219576797
5.94858606557377,"Sp44",0.00865432767101779
5.94858606557377,"Sp45",0.0123499907124915
5.94858606557377,"Sp46",0.00531742739527432
5.94858606557377,"Sp47",2.89597406075243e-07
5.94858606557377,"Sp48",0.00810116535151341
5.94858606557377,"Sp49",0.014641389021077
5.94858606557377,"Sp50",0.0162993236705967
5.94858606557377,"Sp51",0.00544136198827347
5.94858606557377,"Sp52",0.00543059609701952
5.94858606557377,"Sp53",0.00426087864712555
5.94858606557377,"Sp54",0.00368563876236184
5.94858606557377,"Sp55",0.00253946033431884
5.94858606557377,"Sp56",0.00698125363626354
5.94858606557377,"Sp57",0.00691817999789963
5.94858606557377,"Sp58",2.2250679829201e-05
5.94858606557377,"Sp59",0.00157921008975486
5.94858606557377,"Sp60",0.0114438722129855
5.94858606557377,"Sp61",0.0154545888021067
5.94858606557377,"Sp62",0.00170321492095579
5.94858606557377,"Sp63",0.00658758248437745
5.94858606557377,"Sp64",0.00340513905716684
5.94858606557377,"Sp65",0.00261681972833989
5.94858606557377,"Sp66",0.008527227053099
5.94858606557377,"Sp67",0.013335241848874
5.94858606557377,"Sp68",0.0201138846841853
5.94858606557377,"Sp69",0.0211326245704646
5.94858606557377,"Sp70",0.0164429811228185
5.94858606557377,"Sp71",0.00777970855635031
5.94858606557377,"Sp72",0.00492240592565555
5.94858606557377,"Sp73",1.10661321093631e-07
5.94858606557377,"Sp74",0.0122071957240193
5.94858606557377,"Sp75",1.72021481228473e-12
5.94858606557377,"Sp76",0.00772835227281191
5.94858606557377,"Sp77",0.0162259422098156
5.94858606557377,"Sp78",0.0103771673002402
5.94858606557377,"Sp79",0.0076264964121344
5.94858606557377,"Sp80",0.00988573035071307
5.94858606557377,"Sp81",0.000850800842059542
5.94858606557377,"Sp82",0.0191060496091539
5.94858606557377,"Sp83",0.0171379868379156
5.94858606557377,"Sp84",0.00747312921625187
5.94858606557377,"Sp85",0.0181507313012768
5.94858606557377,"Sp86",0.00634971684058854
5.94858606557377,"Sp87",0.0159385230241494
5.94858606557377,"Sp88",0.0201600561156685
5.94858606557377,"Sp89",0.0059479188340595
5.94858606557377,"Sp90",0.0261541620827214
5.94858606557377,"Sp91",0.0104924705406151
5.94858606557377,"Sp92",0.00451682679065647
5.94858606557377,"Sp93",0.00713521848440586
5.94858606557377,"Sp94",0.0106481968110337
5.94858606557377,"Sp95",0.000803195638943199
5.94858606557377,"Sp96",8.88132386999479e-24
5.94858606557377,"Sp97",0.00353208457533993
5.94858606557377,"Sp98",0.00572410367563951
5.94858606557377,"Sp99",1.77644539476276e-12
5.94858606557377,"Sp100",8.38990068881123e-14
5.94858606557377,"Sp101",0.00974498675969655
5.94858606557377,"Sp102",0.00943895404936211
5.94858606557377,"Sp103",3.90084196481089e-09
5.94858606557377,"Sp104",0.00570249062053543
5.94858606557377,"Sp105",0.0125809629360394
5.94858606557377,"Sp106",0.0011258269306315
5.94858606557377,"Sp107",0.0116444542064808
5.94858606557377,"Sp108",0.00434827912453851
5.94858606557377,"Sp109",8.08079900978295e-09
5.94858606557377,"Sp110",3.1594571569737e-08
5.94858606557377,"Sp111",0.00306589310595378
5.94858606557377,"Sp112",1.17296534871711e-06
5.94858606557377,"Sp113",0.0146667458107203
5.94858606557377,"Sp114",0.0169551621615304
5.94858606557377,"Sp115",0.0201732685031598
5.94858606557377,"Sp116",0.00570774244002658
5.94858606557377,"Sp117",0.000847491398386737
5.94858606557377,"Sp118",0.0102193049788521
5.68198998178506,"Sp1",2.15112719651381e-10
5.68198998178506,"Sp2",0.00794205748378124
5.68198998178506,"Sp3",1.20765144587424e-06
5.68198998178506,"Sp4",0.00360344505021781
5.68198998178506,"Sp5",0.00972864592267992
5.68198998178506,"Sp6",0.0058472113495884
5.68198998178506,"Sp7",0.0106214704810266
5.68198998178506,"Sp8",0.00310605487626585
5.68198998178506,"Sp9",0.0162152983657794
5.68198998178506,"Sp10",0.00412436273005522
