"Tmin_phi1","l_phi1","c_phi1","Tmin_phi2","l_phi2","c_phi2","Tmin_a","l_a","c_a","Tmin_b","l_b","Lposterior","Llikelihood","Lprior"
-0.976149492040447,0.948564099344738,0.579054111358783,2.34922902178034,4.47081924158819,6.3788156263317,0.873634196428965,0.351537237237928,1.11601786645961,-2.249102691318,-6.63685041748998,-3240.22061965447,-3235.53162244098,-4.68899721349352
-0.976018204342354,0.956124236600851,0.554699595584531,2.40754177161988,4.70417986794614,6.46571884891555,0.929229593541904,0.314140551185895,1.05751428037138,-2.61188120262552,-6.28520359517255,-3234.98909925658,-3229.81260555516,-5.17649370141882
-0.977321804112074,0.951562593998942,0.47637365947313,2.23587450758585,4.57425059636216,6.46437403495985,0.930473724867378,0.314010154740328,1.02076818941328,-2.77833898986854,-6.26666893671035,-3240.24671705715,-3234.47576772448,-5.77094933266392
-0.977367186037167,0.944952877041062,0.603035994248575,2.3551869162087,4.49373565306858,6.43478057264362,0.970082375153012,0.381336132294308,1.15043773685003,-2.27810014734206,-6.67218267549996,-3235.93445336608,-3231.0142779397,-4.92017542638155
-0.976149492040447,0.948564099344738,0.579054111358783,2.34922902178034,4.47081924158819,6.3788156263317,0.873634196428965,0.351537237237928,1.11601786645961,-2.249102691318,-6.63685041748998,-3240.22061965447,-3235.53162244098,-4.68899721349352
-0.969931217996147,0.925403257984246,0.642351594976257,2.19740997671801,4.58606441063231,6.44438235281101,0.959331302183863,0.370963334859515,1.13044627074983,-2.26901052997642,-6.60397489632932,-3241.38811419781,-3236.59890525385,-4.78920894395915
-0.978299056599456,0.934147245062777,0.635934693125354,2.13073384525458,4.42528490911601,6.40384195486553,0.91742419238262,0.367217880822915,1.13088899044602,-2.20285506886665,-6.60886026271323,-3238.35054449082,-3233.58083019618,-4.76971429463969
-0.979849104390369,0.957088237729448,0.651725610309705,2.37253023774884,4.53732387057396,6.4125302052966,0.939035303043779,0.353590590463267,1.10398036051574,-2.33623019442404,-6.50934807393735,-3238.06557232825,-3233.41876828827,-4.64680403998076
-0.976052719673908,0.955355014542861,0.566987568522265,2.31640457167945,4.57143169051775,6.33555022497557,0.892714726913095,0.310948490253096,1.1063425742097,-2.51495973931104,-6.37389859554895,-3237.36799856755,-3232.57685278191,-4.79114578564763
-0.977738800183309,0.956679364854505,0.535798476474997,2.24990047068401,4.52503380459961,6.36541393321474,0.889697331415174,0.328251430622807,1.06104242632046,-2.41648167562655,-6.4157331735381,-3237.74743926112,-3233.06248620273,-4.68495305839082
-0.978386336652935,0.949847314125578,0.58974136472314,2.31686110485128,4.53848819886723,6.42872371929151,0.906901296891506,0.351108032337541,1.09636313070543,-2.30305360632509,-6.53124745514127,-3234.111189816,-3229.49858983362,-4.61259998238156
-0.977365487500265,0.950920188465768,0.608627801147728,2.36242328550045,4.56304901850376,6.41180278312645,0.934869024668252,0.352909983942351,1.08749334436289,-2.3669750364455,-6.56723528578334,-3234.10220655744,-3229.43623886734,-4.6659676900928
-0.976052719673908,0.955355014542861,0.566987568522265,2.31640457167945,4.57143169051775,6.33555022497557,0.892714726913095,0.310948490253096,1.1063425742097,-2.51495973931104,-6.37389859554895,-3237.36799856755,-3232.57685278191,-4.79114578564763
-0.978488384895294,0.95417525267864,0.553669368407377,2.3097258750064,4.59597202788979,6.49440796371375,0.939755419027601,0.326820069872647,1.10301563390931,-2.59912993006074,-6.30991253873092,-3236.54521518287,-3231.5159612972,-5.02925388567111
-0.978008801440174,0.947602336135692,0.597096104484261,2.25520116609553,4.50056117400876,6.40263804720048,0.90703620001899,0.340556027188541,1.10781531434791,-2.36000021901091,-6.48247650425229,-3233.62660098288,-3229.03840113469,-4.58819984818828
-0.973223310952793,0.945423801462189,0.557043320090208,2.23942307665925,4.50379752675208,6.35603273632176,0.9061465123643,0.33973068953741,1.12109472340866,-2.37315545690859,-6.56073579021574,-3237.50188702668,-3232.90400655004,-4.59788047663888
-0.969818542766963,0.938016303618009,0.548113313149832,2.29385990848779,4.57994482815746,6.43811862888736,0.931746147825329,0.32871677956823,1.17084784844659,-2.53189077685944,-6.44097242779575,-3238.82134371044,-3234.0226757752,-4.79866793523803
-0.978853080224003,0.952026849276727,0.548532495393252,2.3296217884051,4.49794109757742,6.36621876489136,0.918016158096802,0.352833156493026,1.09908950194012,-2.3373522921968,-6.59692919363597,-3236.115078277,-3231.46766882684,-4.64740945016442
-0.979904113656459,0.946823548225991,0.542685132955808,2.16568580384202,4.49760984920995,6.43145789512956,0.903471748244693,0.3110178047855,1.0682349861234,-2.6074474103268,-6.25729757868903,-3238.73623330352,-3233.56803000515,-5.16820329837131
-0.968072187813351,0.936784917567227,0.628637671478906,2.35489269759605,4.67334681058535,6.32719674355594,0.849174034187577,0.321920149032627,1.11985412152171,-2.24211483118019,-6.59450032548678,-3238.44531588203,-3233.75105865151,-4.69425723051954
-0.969818542766963,0.938016303618009,0.548113313149832,2.29385990848779,4.57994482815746,6.43811862888736,0.931746147825329,0.32871677956823,1.17084784844659,-2.53189077685944,-6.44097242779575,-3238.82134371044,-3234.0226757752,-4.79866793523803
-0.976838929354178,0.949540487578804,0.610588201587252,2.2560809936124,4.48439991583365,6.33569062836458,0.989821844152805,0.39778737728044,1.10250333198242,-2.25430196982835,-6.70390085151349,-3236.8536090604,-3231.76529643278,-5.08831262761632
-0.964556203140486,0.927210258030588,0.621502392809083,2.24265300457656,4.62261726477956,6.36764673012578,0.878870140066696,0.351830373543357,1.11035493494446,-2.19887790629152,-6.68459017026472,-3242.18891668345,-3237.37375798573,-4.81515869771785
-0.979684940089958,0.957138778260101,0.51137263685951,2.25401350747133,4.50159831894245,6.41994101421007,0.924698523042524,0.323037513729889,1.10640714656667,-2.61008132544761,-6.35609008661942,-3238.14661194257,-3233.18266055482,-4.96395138774615
-0.971083214941204,0.942318372456721,0.507722444050773,2.25385956731476,4.60289407992695,6.39888091541443,0.923058188993024,0.322950808113343,1.03695027813052,-2.61792021516725,-6.31598221312715,-3242.42072268669,-3237.2635411691,-5.15718151759736
-0.967540865710014,0.937803392635697,0.573867270984823,2.31786010467882,4.69617830872633,6.43290007163355,0.913225317045383,0.324344243630334,1.08834567684765,-2.50925157645194,-6.39604321299478,-3236.39440200959,-3231.63411061008,-4.76029139951146
-0.974492805579443,0.951650463184632,0.568919604650207,2.46489593501711,4.53497883238713,6.40832555329662,0.97866018548338,0.37704164152754,1.214750978008,-2.3484038471479,-6.66638344004044,-3239.83155910963,-3234.82108236309,-5.01047674654297
-0.974332195976553,0.943868991187196,0.50845756118502,2.09632848119069,4.45977484938119,6.37038456743482,0.917178174748204,0.341434338388543,1.02531257806067,-2.47280704637176,-6.42587720875418,-3239.74546515883,-3234.91109878405,-4.83436637477903
-0.971083214941204,0.942318372456721,0.507722444050773,2.25385956731476,4.60289407992695,6.39888091541443,0.923058188993024,0.322950808113343,1.03695027813052,-2.61792021516725,-6.31598221312715,-3242.42072268669,-3237.2635411691,-5.15718151759736
-0.9769186229532,0.950303958410733,0.566919258604821,2.33735995271926,4.56316704623586,6.40368729084037,0.903717990664797,0.335649732094242,1.03133479630398,-2.43888761792008,-6.48369850089771,-3236.28771778357,-3231.53357445167,-4.75414333189809
-0.971835468055148,0.946417282877441,0.557415717560869,2.3081665744782,4.63779886825755,6.41133831620091,0.928572016732059,0.341541704505404,1.07318397785163,-2.45044339973091,-6.47943550163422,-3234.34888975561,-3229.66227267366,-4.68661708195609
-0.973572748922087,0.939655926004775,0.61341237381249,2.29390779938591,4.58416507141529,6.40231487589856,0.862794801589621,0.314289301157515,1.12148902836946,-2.36050642175874,-6.44976883267457,-3234.55956148519,-3229.93787844084,-4.62168304435266
-0.970112681025069,0.935499816085602,0.618773723413362,2.26417316362942,4.5869663911367,6.38925486452447,0.922264825293822,0.356547762082142,1.14385228838704,-2.28262110753696,-6.5601448583475,-3236.03159203811,-3231.37353363653,-4.65805840158125
-0.977389054699285,0.939045142104332,0.667939966435926,2.28458345935332,4.46580599720122,6.32730936736342,0.951357713939798,0.410232213958993,1.10388685589088,-2.04808652861447,-6.882822863187,-3239.15095269019,-3233.33981763567,-5.81113505452125
-0.97921284748149,0.950541352226607,0.586092348322527,2.33359512064664,4.51728671607346,6.40608253484236,0.960377651093075,0.361056630009375,1.11533351598982,-2.37351765577621,-6.57750673158364,-3234.56362335764,-3229.84500647309,-4.71861688454815
-0.973834815116161,0.940254341666701,0.596750911375036,2.16817936553632,4.54560222301327,6.3852556251074,0.833923840018788,0.284570326316087,1.12901412083819,-2.52232572608348,-6.24262072935719,-3236.59603936723,-3231.43309027758,-5.16294908965274
-0.970112681025069,0.935499816085602,0.618773723413362,2.26417316362942,4.5869663911367,6.38925486452447,0.922264825293822,0.356547762082142,1.14385228838704,-2.28262110753696,-6.5601448583475,-3236.03159203811,-3231.37353363653,-4.65805840158125
-0.972593460468301,0.946162265548739,0.537654558454711,2.25573261360619,4.60658168696055,6.3925632105,0.92531907573151,0.327561972558781,1.07631673039384,-2.52821835493193,-6.36848348529567,-3235.81104523565,-3230.97171386836,-4.83933136728475
-0.976206334272949,0.948417230482128,0.604789404862899,2.38027065045015,4.58378033310583,6.44308899095766,0.937598627929658,0.346492567405462,1.11204758760531,-2.40268608500016,-6.55897564384967,-3236.01419691372,-3231.36074185541,-4.65345505830367
-0.973699732440415,0.953162889323507,0.575363485349105,2.47320218140739,4.66057396742157,6.4383684647029,0.905023287998646,0.331835882540739,1.14384790869273,-2.39575375229075,-6.47190411958045,-3237.41191702729,-3232.80706144936,-4.60485557792371
-0.980558441466539,0.964882747456659,0.520024963476637,2.46944091605112,4.61043347317795,6.48535047909344,0.945393089656633,0.316115179830385,1.06609555373295,-2.70653487936984,-6.28295311118761,-3239.35778056475,-3233.94482053227,-5.4129600324817
-0.980685325834213,0.960784819074948,0.577539671864536,2.41979821054779,4.55359549442731,6.41421829647281,0.925070539696618,0.359029863182225,1.10109182575611,-2.34213689274883,-6.59846341823768,-3238.29069272953,-3233.62965108038,-4.66104164914143
-0.982302461637786,0.948978179512858,0.566058780254799,2.43869468067114,4.53346477460648,6.53371018473948,0.88135006385077,0.338350285428248,1.06177452013412,-2.36853634447295,-6.53385879495334,-3244.37689873997,-3239.7475056076,-4.62939313236894
-0.981129595469478,0.956906872644324,0.640322325093787,2.42430361915459,4.53792912737091,6.39669281821087,0.899253269928889,0.348738892347726,1.19041130982509,-2.25395690941778,-6.6017915080792,-3240.78255239404,-3236.04462814319,-4.73792425085355
-0.980558441466539,0.964882747456659,0.520024963476637,2.46944091605112,4.61043347317795,6.48535047909344,0.945393089656633,0.316115179830385,1.06609555373295,-2.70653487936984,-6.28295311118761,-3239.35778056475,-3233.94482053227,-5.4129600324817
-0.975560003258413,0.954112777469697,0.619654407003797,2.38309299470169,4.62741819536875,6.33274588377051,0.905959116956268,0.328880158249113,1.17076637801145,-2.33596270748049,-6.5278209141584,-3242.63467513123,-3237.99229730664,-4.64237782458267
-0.972660262301926,0.952650920159597,0.552584970106635,2.30561897871616,4.63873773687886,6.43321497630186,0.978969417302132,0.337115875920471,1.05688275718409,-2.62239763980174,-6.3788452118591,-3237.58390342092,-3232.43876030848,-5.14514311244057
-0.972895173593411,0.946669212552106,0.617642523793234,2.35172104643029,4.63278472120262,6.3444486348618,0.930581965946588,0.356156230017571,1.06268892060095,-2.29873823128832,-6.58692977776715,-3237.65584862767,-3232.92300804965,-4.73284057801864
-0.980371400413612,0.944968231112874,0.620852839596698,2.31009114704074,4.5053644853495,6.44760655578053,0.870565747070391,0.330597069541147,1.0988002935851,-2.28023979082108,-6.49344598133617,-3237.28803279474,-3232.67794359715,-4.61008919758888
-0.974929936528078,0.936995283463131,0.567422769246189,2.11309370395406,4.52922928194603,6.42978198507827,0.890046485516247,0.335971030443514,1.0267843898899,-2.43555452462226,-6.38831809967949,-3240.29280544424,-3235.48861443455,-4.80419100969006
-0.97771853181527,0.954559668812655,0.568590625274434,2.44415693816239,4.54331101303402,6.44518250872349,0.979260717699472,0.365158971485869,1.11443406923725,-2.39513286804338,-6.58768263333554,-3236.51327357855,-3231.72516395306,-4.78810962548981
-0.977581350592757,0.966531381935605,0.465229796445018,2.3455303384738,4.58035158686711,6.29665951526402,0.923127550134978,0.350776201539914,1.02279475453986,-2.4430827543877,-6.45296044919003,-3244.20377655336,-3239.38753285018,-4.81624370318627
-0.980371400413612,0.944968231112874,0.620852839596698,2.31009114704074,4.5053644853495,6.44760655578053,0.870565747070391,0.330597069541147,1.0988002935851,-2.28023979082108,-6.49344598133617,-3237.28803279474,-3232.67794359715,-4.61008919758888
-0.971052799745511,0.941352785452801,0.569440532401592,2.34594457118786,4.59628544324073,6.39211249162666,0.957650786981514,0.376949189585629,1.11247905385918,-2.31718135193185,-6.72497250349507,-3236.60470061107,-3231.67722707094,-4.92747354012803
-0.975655733697843,0.950061765861061,0.555916387390557,2.29026167147834,4.58423737242631,6.45337908617034,0.89358563660397,0.317022065167384,1.08899950642116,-2.53111793300966,-6.27472888090884,-3237.94967449992,-3233.00317152228,-4.94650297763605
-0.98168172058894,0.960967140530056,0.556207692918038,2.40661170570754,4.54370887919614,6.4351231234606,0.948799045009175,0.339595453989562,1.12224580511811,-2.50941905081463,-6.4227588904566,-3235.391209613,-3230.62435846784,-4.76685114516044
-0.973896045725374,0.942766812047779,0.591340907578526,2.14525627728546,4.52710713079543,6.37805311477269,0.855861177382584,0.299445608229074,1.10701410529481,-2.49879196268696,-6.28738484506247,-3235.84965536637,-3230.91324883986,-4.93640652650922
-0.975901493733236,0.953727921138031,0.531678232179429,2.25431605828589,4.59912484759313,6.39763096130684,0.93100685698088,0.319038303934701,1.04224117722057,-2.62207443409795,-6.26660886919893,-3236.87297168443,-3231.61379217898,-5.25917950545448
-0.972877294777645,0.948340129297892,0.579982720263299,2.3667060242052,4.64885824609175,6.4265785637867,0.932873455854324,0.349166717316861,1.13074267527918,-2.35267314535057,-6.50125242237535,-3235.31048978369,-3230.68511404624,-4.62537573744736
-0.981112175888521,0.958169384132374,0.607391299954583,2.41533593289718,4.45622527525599,6.38160258335084,0.894785497978179,0.354281788097948,1.16539520463759,-2.22026935865786,-6.64003505680129,-3237.56670822449,-3232.79968911735,-4.76701910714565
-0.973896045725374,0.942766812047779,0.591340907578526,2.14525627728546,4.52710713079543,6.37805311477269,0.855861177382584,0.299445608229074,1.10701410529481,-2.49879196268696,-6.28738484506247,-3235.84965536637,-3230.91324883986,-4.93640652650922
-0.974588512308699,0.94262062752927,0.61652634695093,2.22020301887783,4.52196697032298,6.33190224951365,0.936400277632911,0.354102895204338,1.0483756356476,-2.37017227298547,-6.5468413301337,-3237.78701132924,-3233.05069326449,-4.73631806474683
-0.97570600001123,0.942389116952518,0.669186073257297,2.37134687444046,4.57094683228097,6.44880078545601,0.874167660249137,0.333003209743582,1.18306115300696,-2.2675112740402,-6.50962954405313,-3240.18324983125,-3235.51835606115,-4.66489377010455
-0.97201356098366,0.942692781776604,0.596467315324358,2.35323418709157,4.61717364386399,6.42724117240725,0.856783302910508,0.317429230856834,1.11965740993897,-2.34781960221044,-6.46970883572134,-3234.58956850898,-3229.98246451296,-4.60710399602415
-0.975864277620777,0.941294014744775,0.586331208520923,2.29403165691626,4.51981832376121,6.39560705251024,0.840063331484519,0.315867374182156,1.14998107114578,-2.32361175219893,-6.3752879221643,-3244.4866557757,-3239.78615703076,-4.70049874493195
-0.970914155307003,0.955623934665452,0.582216249440789,2.41716298776955,4.71021948734879,6.3518067856746,0.946301737747037,0.344305901972635,1.08018150871949,-2.44438190751683,-6.53952583078708,-3237.11938628578,-3232.40665593715,-4.71273034862562
-0.977425255846581,0.950577987121394,0.546169486748223,2.32435059020577,4.54452074323916,6.47037661024949,0.928871380343176,0.32750739895269,1.14631659626682,-2.53111322898261,-6.36942968894101,-3235.63195767394,-3230.80952548757,-4.82243218636884
-0.972644728066915,0.947192344403483,0.583780603095417,2.40144305158686,4.66688992137047,6.41980010918154,0.909806678873985,0.321672265684235,1.13683112592372,-2.48333884097737,-6.44414561830756,-3235.19633611305,-3230.50777490665,-4.68856120639507
-0.975864277620777,0.941294014744775,0.586331208520923,2.29403165691626,4.51981832376121,6.39560705251024,0.840063331484519,0.315867374182156,1.14998107114578,-2.32361175219893,-6.3752879221643,-3244.4866557757,-3239.78615703076,-4.70049874493195
-0.974028282716392,0.946390788322163,0.668289607271675,2.3355589278548,4.65304433310496,6.3606351205259,0.796654624732434,0.27776137297102,1.15052567896243,-2.36616986297408,-6.29577515717541,-3239.26111658828,-3234.15402292468,-5.10709366360531
-0.982368100250443,0.959775262953046,0.556914744779786,2.40336599847153,4.57031010553485,6.48038282125663,0.891031885012233,0.323750068802923,1.01050206962388,-2.51901812606994,-6.40371277134224,-3239.06771529851,-3234.11347073418,-4.9542445643328
-0.967193167189291,0.947213991869078,0.641820230981628,2.39376366923957,4.72059587422485,6.31877968107362,0.923998107220717,0.337180887279407,1.15739824765492,-2.36713082265407,-6.54509211519062,-3238.9707155915,-3234.32982447832,-4.64089111318583
-0.969384330635548,0.952057446011563,0.577755788762538,2.30409658875057,4.64208336044776,6.36226245038367,0.970525111958093,0.362612797313741,1.05453596579622,-2.41290863849485,-6.53665379784051,-3240.82365829599,-3236.00659809733,-4.8170601986535
-0.980103622757307,0.954935152480851,0.592859928100637,2.39560548496754,4.51330536759751,6.41951183250591,0.916151425026853,0.35524330000602,1.11798946524239,-2.31088405719772,-6.52991159600046,-3235.88034401618,-3231.26842209855,-4.61192191763639
-0.976649657993789,0.955070686899203,0.566087310920403,2.36288346916752,4.55192883691559,6.41362533641308,0.955256487798479,0.350917724594669,1.13951900360197,-2.43338966483093,-6.53164176312191,-3235.0939313721,-3230.39361401193,-4.70031736017005
-0.980544085755354,0.952351276381536,0.571254521311202,2.11556020343482,4.47552301311346,6.42648300942843,0.969784866768152,0.353001291874953,0.98239291674709,-2.52769566173803,-6.44065548058025,-3241.78641041554,-3236.57659262839,-5.20981778714911
-0.969384330635548,0.952057446011563,0.577755788762538,2.30409658875057,4.64208336044776,6.36226245038367,0.970525111958093,0.362612797313741,1.05453596579622,-2.41290863849485,-6.53665379784051,-3240.82365829599,-3236.00659809733,-4.8170601986535
-0.975335131034824,0.943614132688519,0.635962846751007,2.33584545796639,4.52927032400096,6.3659761446135,0.847737161432453,0.317127124607258,1.17717085036518,-2.27797996725484,-6.49804946870149,-3234.66165550349,-3229.97440775731,-4.6872477461848
-0.972961962583679,0.941730864403315,0.61041977112239,2.30948509983192,4.58577179327175,6.411579383371,0.934342668384318,0.359980484876264,1.10116582873699,-2.31455720888169,-6.63154390507358,-3234.82749218654,-3230.10730262339,-4.72018956314784
-0.973084608994413,0.939714429443971,0.577753158319671,2.2119365185753,4.54484946069295,6.43422989078166,0.977916167496418,0.338900103359614,1.13746456650709,-2.56495595618818,-6.4312680335135,-3239.39397511359,-3234.47035176987,-4.92362334372361
-0.969371872511551,0.933607022879893,0.577488528107272,2.24468045606598,4.62257084740887,6.4759810564003,0.87421475595547,0.290481644516363,1.09552546545853,-2.64507796533761,-6.28051095799619,-3240.51744404458,-3235.26279396848,-5.25465007610058
-0.976584992589927,0.952458122045169,0.605797834204607,2.45455768453105,4.5493423219019,6.38965685575072,0.939054744377755,0.37476540846683,1.19097655654768,-2.2259372257546,-6.70935501042362,-3236.65855481186,-3231.66451771791,-4.99403709395668
-0.974243037635345,0.955962150033607,0.606040589758707,2.43229750661889,4.67263049864364,6.3716215847113,0.926272776220084,0.358959215910263,1.07848115722725,-2.28494366239751,-6.57557966945671,-3236.66509666188,-3231.96661769144,-4.69847897043429
-0.977133910503719,0.953296433145815,0.606968046014054,2.30333441651225,4.57153650943776,6.4191879627853,0.849879223293585,0.30710618928087,1.12699654024584,-2.4074013261893,-6.33108869288629,-3238.13136326705,-3233.36482581166,-4.76653745539033
-0.969371872511551,0.933607022879893,0.577488528107272,2.24468045606598,4.62257084740887,6.4759810564003,0.87421475595547,0.290481644516363,1.09552546545853,-2.64507796533761,-6.28051095799619,-3240.51744404458,-3235.26279396848,-5.25465007610058
-0.981198346252273,0.960529685908666,0.53638160081246,2.36522946612411,4.52967664467601,6.47506914548937,0.887449225289132,0.298440012743526,1.0943836269585,-2.63512294918439,-6.26201896521262,-3238.25085070046,-3233.02665799606,-5.22419270440294
-0.969873177853026,0.93529855225983,0.62722785735561,2.17741130040805,4.52665652653415,6.37363934727753,0.874615024464944,0.332865567222035,1.11899445158883,-2.35090602736995,-6.47618397300855,-3240.47754971578,-3235.90826387409,-4.56928584169028
-0.970817679479321,0.94724915451777,0.57855972429184,2.39972628689199,4.59809185514523,6.40538276810304,0.944256853927884,0.364624062186162,1.1606230027085,-2.30433400479427,-6.62389703738086,-3237.35447911737,-3232.59496630811,-4.75951280925254
-0.977145755253956,0.948209973817907,0.608163341725065,2.30930251332297,4.55965355385529,6.40658952296242,0.878557661937031,0.31696251788217,1.13514531372023,-2.40563834840631,-6.3858107713439,-3234.92472885329,-3230.2586512268,-4.66607762649464
-0.977943645141229,0.944484131211042,0.607404368982137,2.22344465329867,4.47175594031755,6.39091374555312,0.960935685054788,0.36577950205877,1.12207263498148,-2.36946896049434,-6.60592868825574,-3237.08548063736,-3232.3400288997,-4.74545173766403
-0.975266586667249,0.949794926765902,0.621234888428979,2.30145940688007,4.54989892122994,6.3610276131199,0.960287737776823,0.368797606119797,1.11782866890383,-2.32290125772645,-6.63828615842499,-3236.90121060079,-3232.11208058095,-4.7891300198448
-0.974276127492449,0.942425677138691,0.557521601702181,2.22156005150347,4.50847604450314,6.41537852768504,0.97340430221692,0.385012866330759,1.04980637508241,-2.32404010921473,-6.59004884656421,-3239.39624331448,-3234.49173273854,-4.90451057594513
-0.977145755253956,0.948209973817907,0.608163341725065,2.30930251332297,4.55965355385529,6.40658952296242,0.878557661937031,0.31696251788217,1.13514531372023,-2.40563834840631,-6.3858107713439,-3234.92472885329,-3230.2586512268,-4.66607762649464
-0.973268186812361,0.951739500553029,0.614085648339331,2.34131001865894,4.63298961460913,6.37398701139997,0.813732344271224,0.272657057115289,1.1094025729047,-2.54811306534339,-6.27731623296353,-3239.57828384241,-3234.30727916406,-5.2710046783508
-0.977831598241525,0.950177605608513,0.602379742478544,2.34437889070924,4.54469535630703,6.41699651664311,0.917387782107455,0.356942895076678,1.11107184933247,-2.28139575772072,-6.56911358383885,-3233.41212804972,-3228.76209814317,-4.65002990654451
-0.972661660770202,0.947555547295978,0.629468458684434,2.40253025325235,4.58635610101822,6.31774301130968,0.863309513002492,0.334258592942588,1.16004412191667,-2.20104839101041,-6.65300090551775,-3237.13539219716,-3232.33904099965,-4.79635119750948
-0.970881361599616,0.957795541758214,0.524782673602265,2.38868280206544,4.68322217466708,6.32852263532059,0.962911223691834,0.352658417671567,0.989183219556969,-2.49629800754188,-6.54183008023436,-3240.64806667525,-3235.54072669396,-5.10733998129726
-0.972293106900011,0.928022681598684,0.605209961482339,2.27610488336745,4.57851441155755,6.43756384951607,0.922431961632406,0.36113682792872,1.18269633038215,-2.2791094779949,-6.60828974158793,-3237.31151494609,-3232.5659694356,-4.74554551048953
-0.975148551041762,0.958514978855014,0.559261556928413,2.29780071677976,4.59553413771138,6.27384163626016,0.92478781954391,0.321549872652255,1.05266665483195,-2.56532172303156,-6.41535617820484,-3240.06871399851,-3235.1543809905,-4.91433300801278
-0.973040504938662,0.937018579095232,0.563927649087165,2.27540215044552,4.4921901453577,6.32068676361334,0.905245684417098,0.372698033614054,1.08235646787322,-2.18238817237595,-6.80868044196822,-3241.15253833555,-3235.99670109036,-5.15583724518681
-0.970881361599616,0.957795541758214,0.524782673602265,2.38868280206544,4.68322217466708,6.32852263532059,0.962911223691834,0.352658417671567,0.989183219556969,-2.49629800754188,-6.54183008023436,-3240.64806667525,-3235.54072669396,-5.10733998129726
-0.976398238331587,0.94983683697576,0.518761101631553,2.16052810591668,4.53395146641499,6.44014009366726,0.957984537519367,0.328393462148276,1.06003611296804,-2.66752652041986,-6.26284455933207,-3236.83563736431,-3231.47461964512,-5.36101771918782
-0.974796137832788,0.949189316528512,0.589199376726533,2.27352277122645,4.56760833355241,6.42005206192996,0.856678525475508,0.300581763562237,1.13878270276176,-2.49425358597074,-6.34812606448743,-3237.2937611812,-3232.45812743004,-4.83563375116463
-0.972932810814105,0.943995360657393,0.581919260004548,2.3551336826753,4.60890373651542,6.40271424974655,1.01865551697757,0.394772752511319,1.11066582674549,-2.314168301295,-6.70676816341012,-3238.08525846237,-3232.93983034499,-5.1454281173776
-0.975034928820186,0.952798517576851,0.59425060146058,2.41411849092023,4.63842661065903,6.43113770012043,0.936670721355362,0.345545142105863,1.10887710285809,-2.39146770691003,-6.48795452758021,-3234.20866426692,-3229.57175776657,-4.63690650035179
-0.975038277997943,0.949211383186125,0.597067065098312,2.38279083728248,4.5815111121806,6.40500830496236,0.932431755367321,0.381568009895899,1.08211383623467,-2.2233377247789,-6.67854867332198,-3236.19138610795,-3231.28813940697,-4.9032467009797
-0.975586416149903,0.946903039392548,0.559321369365158,2.22275177423625,4.5107995124131,6.37530339531924,0.887967039886903,0.330849409604357,1.0237350125731,-2.43484311885927,-6.49148299431977,-3238.61233160267,-3233.84160244848,-4.77072915419759
-0.972522219927561,0.945299952806585,0.551335721224876,2.33199921673266,4.62222489672944,6.44629316650271,0.947684230582782,0.327898834064573,1.04797079745404,-2.60086611020353,-6.4176668678556,-3237.63236143981,-3232.61195649588,-5.02040494393067
-0.975034928820186,0.952798517576851,0.59425060146058,2.41411849092023,4.63842661065903,6.43113770012043,0.936670721355362,0.345545142105863,1.10887710285809,-2.39146770691003,-6.48795452758021,-3234.20866426692,-3229.57175776657,-4.63690650035179
-0.979952686297179,0.960303920229401,0.578226374937465,2.33870802397636,4.56087516326237,6.43037961244093,0.930476898360879,0.337594150721809,1.00929651366485,-2.50731081437821,-6.35981903526219,-3238.77309537183,-3233.75341498828,-5.01968038355456
-0.977634481367425,0.947421394925631,0.567755265200342,2.34088811848213,4.5441451106974,6.41541219988672,0.889176849402919,0.343964411263972,1.1145712427273,-2.2969511144641,-6.5405074851595,-3234.13316411789,-3229.54163141138,-4.59153270651232
-0.972762068572041,0.944377593686348,0.572712530281799,2.23637521646621,4.55037978720486,6.33811677329632,0.885860119762937,0.320711119011113,1.10266084112214,-2.44586917189044,-6.45500863383695,-3236.36713680559,-3231.73164764754,-4.63548915804381
-0.978032903626627,0.951303484341413,0.617447929642127,2.34855538276454,4.53647943311824,6.40791784673712,0.935782402309476,0.358976518300457,1.16420667305435,-2.28812560642974,-6.60024157438785,-3234.87183780933,-3230.14370911184,-4.72812869749094
-0.973225740375045,0.938347130650891,0.621239955246394,2.24569820265401,4.5029630230403,6.38559983027808,0.927473978473246,0.37039889408171,1.17392011796458,-2.19515404278886,-6.65859437163208,-3237.51113912019,-3232.61426894847,-4.89687017172592
-0.981036581393512,0.9507692985207,0.580529750374475,2.30303136546916,4.4736432873839,6.46639774510964,0.917135103090443,0.329638176008437,1.12555941336422,-2.45841151135004,-6.43094802916024,-3237.91182133719,-3233.24770313311,-4.66411820408319
-0.977324876075694,0.958013830538374,0.533891035428783,2.42275084720535,4.58758147676513,6.43101263358123,0.90884754344426,0.329174445416646,1.13850043993584,-2.46748384541941,-6.44547857549554,-3235.63652931129,-3230.98014082393,-4.65638848735921
-0.978032903626627,0.951303484341413,0.617447929642127,2.34855538276454,4.53647943311824,6.40791784673712,0.935782402309476,0.358976518300457,1.16420667305435,-2.28812560642974,-6.60024157438785,-3234.87183780933,-3230.14370911184,-4.72812869749094
